pandal_id,pandal_name,region,source_year,latitude,longitude,nearest_metro,nearest_metro_distance_km,nearest_railway_station,popularity_score,expected_crowd_level,famous,family_friendly,best_time_to_visit,theme,description,image_url,metro_assignment_note,geocode_query,geocode_status,geocoded_display_name,geocode_source,coordinate_status,location_status,queries_attempted,google_maps_url,openstreetmap_url
96,Jubamaitry Kalighat Durga Puja,South Kolkata,2025,22.521212,88.345234,Kalighat,0.5,Ballygunge Junction,7.8,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/jubamaitry_kalighat_durga_puja.jpg,web-verified station address; locality-based assignment,"Jubamaitry Kalighat Durga Puja, South Kolkata, Kolkata, West Bengal, India",success,"Jubamaitry Kalighat Durga Puja, Jubamaitry Kalighat, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"Jubamaitry Kalighat Durga Puja, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.521212,88.345234",https://www.openstreetmap.org/?mlat=22.521212&mlon=88.345234#map=17/22.521212/88.345234
97,Kalighat Nepal Bhattacharjee Street Club,South Kolkata,2025,22.520534,88.347212,Kalighat,0.7,Ballygunge Junction,7.9,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/kalighat_nepal_bhattacharjee_street_club.jpg,web-verified station address; locality-based assignment,"Kalighat Nepal Bhattacharjee Street Club, South Kolkata, Kolkata, West Bengal, India",success,"Kalighat Nepal Bhattacharjee Street Club, Kalighat Nepal Bhattacharjee Street, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"Kalighat Nepal Bhattacharjee Street Club, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.520534,88.347212",https://www.openstreetmap.org/?mlat=22.520534&mlon=88.347212#map=17/22.520534/88.347212
98,Kasba R.K. Chatterjee Road Adhibasi Brinda Durga Puja,South Kolkata,2025,22.513012,88.384023,Kalighat,0.9,Ballygunge Junction,8.0,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/kasba_rk_chatterjee_road_adhibasi_brinda_durga_puja.jpg,web-verified station address; locality-based assignment,"Kasba R.K. Chatterjee Road Adhibasi Brinda Durga Puja, South Kolkata, Kolkata, West Bengal, India",success,"Kasba R.K. Chatterjee Road Adhibasi Brinda Durga Puja, Kasba R.K. Chatterjee Road Adhibasi Brinda, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"Kasba R.K. Chatterjee Road Adhibasi Brinda Durga Puja, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.513012,88.384023",https://www.openstreetmap.org/?mlat=22.513012&mlon=88.384023#map=17/22.513012/88.384023
99,Kasba Renaissance Club,South Kolkata,2025,22.512334,88.384412,Kalighat,1.1,Ballygunge Junction,8.1,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/kasba_renaissance_club.jpg,web-verified station address; locality-based assignment,"Kasba Renaissance Club, South Kolkata, Kolkata, West Bengal, India",success,"Kasba Renaissance Club, Kasba Renaissance, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"Kasba Renaissance Club, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.512334,88.384412",https://www.openstreetmap.org/?mlat=22.512334&mlon=88.384412#map=17/22.512334/88.384412
100,Kasba Shakti Sangha Pallybasi Durgotsav Samity,South Kolkata,2025,22.511645,88.383734,Kalighat,0.3,Ballygunge Junction,8.2,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/kasba_shakti_sangha_pallybasi_durgotsav_samity.jpg,web-verified station address; locality-based assignment,"Kasba Shakti Sangha Pallybasi Durgotsav Samity, South Kolkata, Kolkata, West Bengal, India",success,"Kasba Shakti Sangha Pallybasi Durgotsav Samity, Kasba Shakti Sangha Pallybasi Samity, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"Kasba Shakti Sangha Pallybasi Durgotsav Samity, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.511645,88.383734",https://www.openstreetmap.org/?mlat=22.511645&mlon=88.383734#map=17/22.511645/88.383734
101,Ketopole Sammilani Durga Puja,South Kolkata,2025,22.508012,88.338023,Kalighat,0.5,Ballygunge Junction,8.3,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/ketopole_sammilani_durga_puja.jpg,web-verified station address; locality-based assignment,"Ketopole Sammilani Durga Puja, South Kolkata, Kolkata, West Bengal, India",success,"Ketopole Sammilani Durga Puja, Ketopole Sammilani, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"Ketopole Sammilani Durga Puja, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.508012,88.338023",https://www.openstreetmap.org/?mlat=22.508012&mlon=88.338023#map=17/22.508012/88.338023
102,Keyatala Pally Samity Durga Puja,South Kolkata,2025,22.513012,88.360023,Rabindra Sarobar,0.7,Tollygunge Railway Station,8.4,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/keyatala_pally_samity_durga_puja.jpg,web-verified station address; locality-based assignment,"Keyatala Pally Samity Durga Puja, South Kolkata, Kolkata, West Bengal, India",success,"Keyatala Pally Samity Durga Puja, Keyatala Pally Samity, South Kolkata, Kolkata, West Bengal, 700029, India",OpenStreetMap Nominatim,valid,verified,"Keyatala Pally Samity Durga Puja, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.513012,88.360023",https://www.openstreetmap.org/?mlat=22.513012&mlon=88.360023#map=17/22.513012/88.360023
103,Kheyali Sangha Durga Puja,South Kolkata,2025,22.512334,88.360412,Kalighat,0.9,Ballygunge Junction,8.5,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/kheyali_sangha_durga_puja.jpg,web-verified station address; locality-based assignment,"Kheyali Sangha Durga Puja, South Kolkata, Kolkata, West Bengal, India",success,"Kheyali Sangha Durga Puja, Kheyali Sangha, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"Kheyali Sangha Durga Puja, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.512334,88.360412",https://www.openstreetmap.org/?mlat=22.512334&mlon=88.360412#map=17/22.512334/88.360412
104,Khidderpore Sarbojanin Durgotsab,South Kolkata,2025,22.538012,88.324023,Majerhat,1.1,Majerhat Railway Station,8.6,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/khidderpore_sarbojanin_durgotsab.jpg,web-verified station address; locality-based assignment,"Khidderpore Sarbojanin Durgotsab, South Kolkata, Kolkata, West Bengal, India",success,"Khidderpore Sarbojanin Durgotsab, Khidderpore Durgotsab, South Kolkata, Kolkata, West Bengal, 700027, India",OpenStreetMap Nominatim,valid,verified,"Khidderpore Sarbojanin Durgotsab, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.538012,88.324023",https://www.openstreetmap.org/?mlat=22.538012&mlon=88.324023#map=17/22.538012/88.324023
105,Khidderpur 75 Pally Sarbojanin Durgotsab Committee,South Kolkata,2025,22.537334,88.324412,Kalighat,0.3,Ballygunge Junction,7.2,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/khidderpur_75_pally_sarbojanin_durgotsab_committee.jpg,web-verified station address; locality-based assignment,"Khidderpur 75 Pally Sarbojanin Durgotsab Committee, South Kolkata, Kolkata, West Bengal, India",success,"Khidderpur 75 Pally Sarbojanin Durgotsab Committee, Khidderpur 75 Pally Durgotsab, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"Khidderpur 75 Pally Sarbojanin Durgotsab Committee, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.537334,88.324412",https://www.openstreetmap.org/?mlat=22.537334&mlon=88.324412#map=17/22.537334/88.324412
106,Kidderpore Jubaghosthi Durga Puja,South Kolkata,2025,22.536645,88.323734,Majerhat,0.5,Majerhat Railway Station,7.3,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/kidderpore_jubaghosthi_durga_puja.jpg,web-verified station address; locality-based assignment,"Kidderpore Jubaghosthi Durga Puja, South Kolkata, Kolkata, West Bengal, India",success,"Kidderpore Jubaghosthi Durga Puja, Kidderpore Jubaghosthi, South Kolkata, Kolkata, West Bengal, 700027, India",OpenStreetMap Nominatim,valid,verified,"Kidderpore Jubaghosthi Durga Puja, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.536645,88.323734",https://www.openstreetmap.org/?mlat=22.536645&mlon=88.323734#map=17/22.536645/88.323734
107,Kidderpore Pally Saradiya Durga Puja,South Kolkata,2025,22.535012,88.323023,Majerhat,0.7,Majerhat Railway Station,7.4,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/kidderpore_pally_saradiya_durga_puja.jpg,web-verified station address; locality-based assignment,"Kidderpore Pally Saradiya Durga Puja, South Kolkata, Kolkata, West Bengal, India",success,"Kidderpore Pally Saradiya Durga Puja, Kidderpore Pally Saradiya, South Kolkata, Kolkata, West Bengal, 700027, India",OpenStreetMap Nominatim,valid,verified,"Kidderpore Pally Saradiya Durga Puja, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.535012,88.323023",https://www.openstreetmap.org/?mlat=22.535012&mlon=88.323023#map=17/22.535012/88.323023
108,Lake Gardens Peoples Association Durga Puja,South Kolkata,2025,22.507012,88.358023,Rabindra Sarobar,0.9,Tollygunge Railway Station,7.5,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/lake_gardens_peoples_association_durga_puja.jpg,web-verified station address; locality-based assignment,"Lake Gardens Peoples Association Durga Puja, South Kolkata, Kolkata, West Bengal, India",success,"Lake Gardens Peoples Association Durga Puja, Lake Gardens Peoples Association, South Kolkata, Kolkata, West Bengal, 700029, India",OpenStreetMap Nominatim,valid,verified,"Lake Gardens Peoples Association Durga Puja, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.507012,88.358023",https://www.openstreetmap.org/?mlat=22.507012&mlon=88.358023#map=17/22.507012/88.358023
109,Lake Youth Corner Durga Puja,South Kolkata,2025,22.506334,88.358412,Rabindra Sarobar,1.1,Tollygunge Railway Station,7.6,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/lake_youth_corner_durga_puja.jpg,web-verified station address; locality-based assignment,"Lake Youth Corner Durga Puja, South Kolkata, Kolkata, West Bengal, India",success,"Lake Youth Corner Durga Puja, Lake Youth Corner, South Kolkata, Kolkata, West Bengal, 700029, India",OpenStreetMap Nominatim,valid,verified,"Lake Youth Corner Durga Puja, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.506334,88.358412",https://www.openstreetmap.org/?mlat=22.506334&mlon=88.358412#map=17/22.506334/88.358412
110,Mahamayatala Sarbojanin Durgotsab,South Kolkata,2025,22.454012,88.381023,Kalighat,0.3,Ballygunge Junction,7.7,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/mahamayatala_sarbojanin_durgotsab.jpg,web-verified station address; locality-based assignment,"Mahamayatala Sarbojanin Durgotsab, South Kolkata, Kolkata, West Bengal, India",success,"Mahamayatala Sarbojanin Durgotsab, Mahamayatala Durgotsab, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"Mahamayatala Sarbojanin Durgotsab, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.454012,88.381023",https://www.openstreetmap.org/?mlat=22.454012&mlon=88.381023#map=17/22.454012/88.381023
111,Megacity Residents Puja Committee,South Kolkata,2025,22.451012,88.385023,Kalighat,0.5,Ballygunge Junction,7.8,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/megacity_residents_puja_committee.jpg,web-verified station address; locality-based assignment,"Megacity Residents Puja Committee, South Kolkata, Kolkata, West Bengal, India",success,"Megacity Residents Puja Committee, Megacity Residents Puja, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"Megacity Residents Puja Committee, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.451012,88.385023",https://www.openstreetmap.org/?mlat=22.451012&mlon=88.385023#map=17/22.451012/88.385023
112,Mohila Mahal Club Durga Puja,South Kolkata,2025,22.511012,88.355023,Kalighat,0.7,Ballygunge Junction,7.9,Low,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/mohila_mahal_club_durga_puja.jpg,web-verified station address; locality-based assignment,"Mohila Mahal Club Durga Puja, South Kolkata, Kolkata, West Bengal, India",success,"Mohila Mahal Club Durga Puja, Mohila Mahal, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"Mohila Mahal Club Durga Puja, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.511012,88.355023",https://www.openstreetmap.org/?mlat=22.511012&mlon=88.355023#map=17/22.511012/88.355023
113,Monohar Pukur Baisakhi Sangha,South Kolkata,2025,22.518012,88.357023,Kalighat,0.9,Ballygunge Junction,8.0,Moderate,False,True,16:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/monohar_pukur_baisakhi_sangha.jpg,web-verified station address; locality-based assignment,"Monohar Pukur Baisakhi Sangha, South Kolkata, Kolkata, West Bengal, India",success,"Monohar Pukur Baisakhi Sangha, Monohar Pukur Baisakhi Sangha, South Kolkata, Kolkata, West Bengal, 700026, India",OpenStreetMap Nominatim,valid,verified,"Monohar Pukur Baisakhi Sangha, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.518012,88.357023",https://www.openstreetmap.org/?mlat=22.518012&mlon=88.357023#map=17/22.518012/88.357023
114,Mudiali Club Sarbojanin Durga Puja,South Kolkata,2025,22.513512,88.349634,Rabindra Sarobar,1.1,Tollygunge Railway Station,9.4,High,True,True,22:00:00,Traditional Sabeki Protima & Cultural Bengal Heritage,"Famous Durga Puja celebration in South Kolkata, Kolkata featuring traditional rituals and vibrant community festivities.",https://images.pujapath.in/pandals/mudiali_club_sarbojanin_durga_puja.jpg,web-verified station address; locality-based assignment,"Mudiali Club Sarbojanin Durga Puja, South Kolkata, Kolkata, West Bengal, India",success,"Mudiali Club Sarbojanin Durga Puja, Mudiali, South Kolkata, Kolkata, West Bengal, 700029, India",OpenStreetMap Nominatim,valid,verified,"Mudiali Club Sarbojanin Durga Puja, South Kolkata, Kolkata, West Bengal, India","https://www.google.com/maps/search/?api=1&query=22.513512,88.349634",https://www.openstreetmap.org/?mlat=22.513512&mlon=88.349634#map=17/22.513512/88.349634
